title,description,keywords,semantic_density,emotion_score,entropy,cliche_score
힐빌리의 노래(영화),미래가 걸린 중요한 일을 앞두고 고향으로 돌아갈 수밖에 없던 예일대 법대생이 가난하고 고통스러웠던 어린 시절의 기억과 조우하며 가족의 의미를 다시 깨닫게 되는 감동 실화,"고향, 가족, 없, 조우, 예일대, 기억, 법대, 시절, 가난, 어리",0.6532661,0.0,0.2685841164690478,43.22
엑스맨(영화),"어린 시절 비극적 교통사고로 자신의 능력을 알게 된 진 그레이는 자비에 영재학교에서 새로운 가족을 맞이하게 된다. 엄청난 잠재적 능력을 지닌 그녀는 엑스맨으로 성장해 우주에서 구조 임무를 수행하던 중 목숨을 잃을 뻔한 사고를 겪는다. 예기치 못한 사고 이후 폭주하는 힘과 억눌려왔던 어둠에 눈을 뜨게 된 진 그레이는 엑스맨의 가장 강력하고 파괴적인 적, 다크 피닉스로 변하게 된다. 프로페서 X는 물론 매그니토까지 능가하는 두려운 존재가 된 그녀 앞에 힘을 이용하려는 미스터리한 외계 존재가 나타나 그녀를 뒤흔들고, 지금까지 엑스맨이 이뤄온 모든 것들이 무너지는 가운데 엑스맨은 사랑하는 친구이자 가장 강력한 적이 된 다크 피닉스와 맞서야 하는데…","엑스맨, 능력, 진, 힘, 그레이, 존재, 사고, 적, 다크 피닉스, 교통사고",0.67103267,0.0,0.1925041381444033,43.15
캐산(영화),"<캐산>은 50년의 전쟁 후, 대아시아연방공화국의 승리로 끝나지만 황폐해진 대지만 남게 된다. 아즈마박사는 아내의 불치병치료를 위해 시작한 신조세포 연구를 군 당국의 도움으로 완성하게 된다. 하지만 변이 신조인간들이 탄생하자 군 당국을 이들을 무참히 사살한다. 살아남은 신조인간들은 인류를 멸망시키려 하고, 이때 아즈마박사의 아들 테츠야가 전쟁에서 전사한 채 돌아온다. 박사는 테츠야를 신조인간 캐산으로 부활시키고 이렇게 하여 신조인간 캐산과 로봇부대와의 인류의 운명을 건 전쟁이 시작된다.","박사, 전쟁, 아즈마, 인류, 군, 당국, 신조, 인간, 신조인간 캐산, 시작",0.67073864,0.0,0.1925041381444033,43.13
스플린터(영화),"한 외딴 동네의 편의점. 점원인 사내가 이상한 소리를 듣게 되고, 그는 무언가에 의해 습격 당한다. 폴리와 세스는 둘만의 여행을 준비하지만 텐트가 부러져 주변 숙박업소를 찾는다. 그러던 도중 데니스 일행과 맞닥뜨리게 되고, 협박에 못이겨 그들과 동행하지만 운전도중 정체를 알 수 없는 동물을 치어 자동차의 타이어가 펑크난다. 가까스로 도착한 주유소의 편의점, 그러나 이곳엔 이미 무엇인가에 습격당한 주인이 숙주가 되어있다. 그리고 그것은 보안관까지 숙주로 만들며 그들을 편의점에 고립시키는데","편의점, 도중, 습격, 숙주, 사내, 자동차, 준비, 소리, 타이어, 동물",0.65146196,0.0,0.2685841164690478,43.12
아이언맨(영화),<어벤져스> 뉴욕 사건의 트라우마로 인해 영웅으로서의 삶에 회의를 느끼는 토니 스타크(로버트 다우니 주니어). 그가 혼란을 겪는 사이 최악의 테러리스트 만다린(벤 킹슬리)을 내세운 익스트리미스 집단 AIM이 스타크 저택에 공격을 퍼붓는다. 이 공격으로 그에게 남은 건 망가진 수트 한벌 뿐. 모든 것을 잃어버린 그는 다시 테러의 위험으로부터 세계와 사랑하는 여인(기네스 팰트로)를 지켜내야 하는 동시에 머릿속을 떠나지 않던 한가지 물음의 해답도 찾아야만 한다. 과연 그가 아이언맨인가? 수트가 아이언맨인가?,"수트, 공격, 트라우마, 영웅, 삶, 회의, 토니 스타크, 로버트 다우니 주니어, 혼란, 사이",0.70362717,0.0,0.0591556212546177,43.1
스크림(영화),"케이시(Casey Becker: 드류 배리모어 분)는 남자친구와 오붓하게 공포영화나 보며 저녁을 보내려고 팝콘을 튀기다 전화를 받는다. 장난 전화인줄 알고 끊지만 전화벨은 신경질적으로 또 다시 울린다. 아무리 화를 내도 애원해도 전화벨은 끊이지 않고, 케이시는 점점 두려워진다. 비열하게 들리는 전화 목소리는 케이시에게 피투성이가 되어 묶여있는 남자 친구를 보여주고 장난치듯 수수께끼를 던진다. 남자 친구를 살리기 위해서, 자신의 목숨을 위해서 케이시는 울부짖으며 문제를 푼다. 그러나 케이시는 수수께끼의 덫에 걸려들고 틀린 답의 대가로 그녀와 남자친구는 무참히 살해된다. 시드니(Sidney Prescott: 니브 켐벨 분)는 케이시와 그녀의 남자친구가 살해되었다는 소식을 듣고 누구보다도 마음 아파한다. 얼마전 시드니의 어머니 역시 강간당한 후 살해되었기 때문이다. 뿐만 아니라 그 사건을 이용해 일약 미디어 스타로 떠오른 기자, 게일 웨더스(Gale Weathers: 코트니 콕스)가 다시 나타나 케이시의 죽음을 뒤쫓자 시드니는 더욱 괴로워한다. 어느날 밤, 시드니는 지금 그녀를 보고 있다는 은근한 목소리의 전화를 받는다. 그리고 전화를 끊자마자 일그러진 가면과 까만 망토를 뒤짚어 쓴 괴한이 시드니를 덮친다. 자신의 방으로 도망쳐 올라온 시드니는 느닷없이 나타난 남자친구 빌리(Billy Loomis: 스킷 울리히)와 마주치자 안심하며 품에 안긴다. 그러나 그녀를 토닥이는 빌리의 뒷주머니에서 핸드폰이 떨어진다. 빌리는 구속되고 시드니는 친구인 테이텀(Tatum Riley: 로즈 맥가완 분)의 집에 머문다. 그러나 빌리가 감옥에 있는 사이 시드니를 괴롭히는 전화는 여전히 걸려와 빌리의 혐의는 벗겨진다. 하지만 엽기적인 연쇄살인은 멈추지 않는데. 출장떠나 알리바이가 확인되지 않는 시드니의 아버지, 혐의는 벗었지만 여전히 의심스러운 빌리, 공포영화라면 줄줄이 꿰고있는 랜디(Randy Meeks: 제이미 케네디 분), 가까워 그녀를 가장 잘알고 있는 친구 테이텀, 어수룩함이 위장일지도 모르는 경찰 듀이, 시드니에게 자존심 상한 게일, 아니면 어머니의 비참한 죽음에 분노하는 시드니의 자작극?","시드니, 친구, 케이시, 빌리, 전화, 남자, 살해, 분, 죽음, 어머니",0.5119774,0.3333333322222222,0.2685841164690478,43.08
풍뎅이뎅이(영화),"어느 날 고치에서 깨어나 ‘곤충의 숲’에서 살게 된 ‘뎅이’ 수개미 ‘가얌이’, 바퀴벌레 ‘레미’ 등 다양한 곤충 친구들과 만나면서 겪는 유쾌하고 신나는 숲속 일상을 그린 5부작 애니메이션 1부: 슴이 바이러스 2부: 뿌리깊은 나무 3부: 로망스 4부: 운수 좋은 날 5부: 비밀의 방","숲, 곤충, 날, 좋, 운수, 로망스, 부, 나무, 깊, 뿌리",0.65037227,0.0,0.2685841164690478,43.05
이것이 법이다(영화),"가슴에 타롯 한 장이 꽂인 채 잔인하게 살해당한 시체가 발견된다. 피해자는 강간살해 용의자로 지명되었지만 법정에서 증거 불충분으로 무죄 판결을 받은 바 있는 막강한 재력가의 아들. 곧이어 살해 장면은 살인범이 개설한 것으로 보이는 인터넷 홈페이지를 통해 방송되어지기에 이른다. 현실의 법으로 제제가 불가능한 사회의 쓰레기들을 자신의 법으로 처단하겠다는 연쇄살인범은 자신의 정당성을 인터넷 홈페이지를 통해 알리고 살인은 계속될 것이라는 경고성 글을 남긴다. 이 문제의 홈페이지는 폭발적인 조회수를 기록하는 기현상을 보이고, 이 지능적인 연쇄살인범에 속수무책으로 당하던 경찰은 자구책으로 봉 형사(임원희 분), 하 형사(장항선 분)가 소속된 강력반과 표형사(김민종 분), 강형사(신은경 분)의 특수부를 중심으로 특별수사반을 구성, 수장으로는 노련한 형사 김 반장(주현 분)을 임명한다. 사건을 해결하기 위해 구성된 특별수사반은 강력반과 특수부의 만남부터 삐걱거린다. 말보다는 주먹이 먼저인 다혈질 성격의 봉 형사와 냉철하고 엘리트적 사고 방식을 지닌 표형사는 서로의 수사 스타일 자체가 마음에 들지 않지만 어쩔 수 없이 사건을 함께 풀어 나가야 하는 상황. 봉형사는 표형사를 비롯한 특수부가 영 내키지 않지만 섹시하고 시원시원한 강형사(신은경 분)에 대한 애정만큼은 각별하다. 사사건건 부딪히며, 두 형사는 조금씩 연쇄살인범에게 접근해 가지만 지능적인 범인은 좀처럼 모습을 드러내지 않는다. 소재를 파악하고 출동할 때 마다 유유히 그 장소를 빠져나가는 범인. 여기에 특별수사반 사무실에 도청장치가 발견되면서 내부에 공범이 있다는 의문이 제기되고 강력반과 특수부의 갈등 속에 사건은 더욱 미궁으로 빠져가게 되는데.","형사, 살인범, 살해, 수사, 특수부, 분, 홈페이지, 연쇄, 강력반, 봉",0.6502525,0.0,0.2685841164690478,43.04
노예 12년(영화),"1840년대 미국에서는 노예 수입이 금지되자 흑인 납치 사건이 만연하게 된다. 미국 내 자유주(州)의 흑인을 납치해 노예주(州)로 팔아 넘기는 것. 음악가 '솔로몬 노섭', 노예 '플랫'! 두 인생을 산 한 남자의 거짓말 같은 실화! 1841년 뉴욕. 아내 그리고 두 명의 아이와 함께 자유로운 삶을 누리던 음악가 솔로몬 노섭(치웨텔 에지오포)은 어느 날 갑자기 납치되어 노예로 팔려간다. 그가 도착한 곳은 노예주 중에서도 악명 높은 루이지애나. 신분을 증명할 방법이 없는 그에게 노예 신분과 ‘플랫’이라는 새 이름이 주어지고, 12년의 시간 동안 두 명의 주인 윌리엄 포드(베네딕트 컴버배치), 에드윈 엡스(마이클 패스벤더)를 만나게 되는데… 단 한 순간도 희망을 놓지 않았던 12년 간의 기록이 펼쳐진다!","노예, 납치, 주, 신분, 플랫, 자유, 음악가, 솔로몬 노섭, 흑인, 순간",0.669116,0.0,0.1925041381444033,43.03
콘택트(영화),"1981년 콜로라도 주, 의문의 폭발 사고! 사라진 아버지를 찾아 미국으로 돌아 온 페터는 아버지가 '라 팔로마'라는 연구시설에서 일했으며 폭발사고와도 관계가 있다는 충격적 사실을 알게 된다. 감마선 폭발을 일으켰던 우주 기술의 비밀을 알게 된 페터. 이제 지구의 운명이 그의 손에 달렸다.","폭발, 페터, 사고, 아버지, 비밀, 기술, 우주, 감마선, 사실, 라 팔로마",0.5428024,0.303030302020202,0.1925041381444033,43.03
뉴 뮤턴트(영화),'도미니언 인더스트리'는 돌연변이를 치료한다는 명분 아래 수많은 생명을 희생시킨다. 이 실험을 이끄는 미국 지도자의 딸 로리 하비는 오랜 연구 끝에 돌연변이 세포를 제거하는 인피니티 프로젝트에 성공하는데...,"돌연변이, 제거, 트리, 세포, 치료, 끝, 명분, 연구, 수많, 로리",0.6500379,0.0,0.2685841164690478,43.03
데스노트/영화,"‘키라’와 ‘L’의 죽음 10년 후, 지구 곳곳에서는 이유를 알 수 없는 죽음이 번져가기 시작한다. 사라진 ‘데스노트’와 연관이 있음을 직감한 일본 경시청은 데스노트 특별수사 대책 본부를 세우고, 데스노트를 이용한 범죄와의 전면전을 선포한다. 그러던 중 일본 도쿄 한복판에서 많은 사람들이 동시다발적으로 사망하는 사건이 발생한다. 그와 동시에 의문의 해커로부터 자신이 키라라는 바이러스 메시지가 퍼지면서, 여섯 권의 데스노트가 다시 나타났음을 알게 된다. 여섯 권의 데스노트를 모두 손에 넣어 세상을 지배하려는 의문의 해커 ‘시엔’을 막기 위해 천재적인 추리력을 지닌 ‘류자키’와 데스노트 특별수사팀 팀장 ‘미시마’가 수사에 박차를 가하게 되면서 이들은 피할 수 없는 대결을 하게 되는데... 여섯 권의 데스노트 차지할 것인가, 빼앗길 것인가! 전쟁은 다시 시작됐다!","데스노트, 수사, 의문, 해커, 일본, 없, 특별, 죽음, 키라, 시작",0.51093894,0.3333333322222222,0.2685841164690478,43.02
젊은이의 양지(영화),"채권추심 콜센터의 계약직 센터장 세연은 업무실적과 정규직 채용을 빌미로 자리를 위협받는다. 세연의 콜센터에서 현장 실습을 하게 된 19살의 준은 사진이라는 자신의 전공과는 너무나도 무관한 일에 적응하지 못한다. 그런 준에게 세연은 자신도 힘든 시절이 있었다며 꿈을 포기하는 게 아닌, 잠시 세상을 배우는 ‘인생실습’한다 생각하라고 조언한다. 여느 날처럼 늦은 밤까지 독촉 전화를 하던 준은 얼떨결에 직접 카드 연체금을 받으러 가게 된다. 엄마 회사에 취직하면 안 되냐는 취준생 딸 미래와 다투고 있던 세연은 도저히 못 하겠다고 울먹이며 전화한 준에게 어떻게든 돈을 받아오라며 윽박지른다. 그리고 다시 걸려온 전화. “…연체자가 죽었어요” 그날 밤, 유서를 남긴 채 사라진 준이 변사체로 발견된 후 세연에게는 준으로부터 사건의 단서가 담긴 메시지가 하나씩 도착하는데… 제 44회 홍콩국제영화제 글로벌비전 초청 (2020) 제 27회 페비오 페스트- 프라하 국제영화제 부산 인 포커스와 엠네스티 어워드 경쟁 부문 초청 (2020) 제 25회 일본 아이치 국제여성영화제 초청(2020)","준, 연, 국제, 영화제, 전화, 초청, 실습, 자신, 밤, 콜센터",0.64954406,0.0,0.2685841164690478,43.0
황해(영화),"연변에서 택시를 모는 구남은 빚더미에 쌓여 구질구질한 일상을 살아간다. 한국으로 돈 벌러 간 아내는 6개월째 소식이 없고, 돈을 불리기 위해 마작판에 드나들지만 항상 잃을 뿐이다. 그러던 어느 날, 살인청부업자 면가에게서 한국 가서 사람 한 명 죽이고 오라는 제안을 받는다. 절박한 현실에서 선택의 여지가 없는 구남은 빚을 갚기 위해, 그리고 아내를 만나기 위해 황해를 건넌다. 매서운 바다를 건너 서울로 온 구남은 틈틈이 살인의 기회를 노리면서 동시에 아내의 행방을 수소문한다. 하지만, 자신의 눈 앞에서 목표물이 살해 당하는 것을 목격한 구남은 살인자 누명을 쓴 채 경찰의 추적을 피해 도망친다. 한편 청부살인을 의뢰한 태원은 모든 증거를 인멸하기 위해 구남을 처리하려 하고, 연변에 있던 면가 또한 황해를 건너와 구남을 쫓기 시작하는데…","남, 살인, 아내, 한국, 없, 돈, 황해, 연변, 앞, 눈",0.64819354,0.0,0.2685841164690478,42.92
분노의 질주(영화),"오디오, DVD 등 값비싼 고급 외제 전자제품을 운송하는 컨테이너 트럭의 도난 사고가 폭주족들에 의해 연속적으로 일어나자 경찰과 FBI 는 사복 경찰 브라이언(폴 워커 분)을 폭주족으로 위장시켜 잠입하게 한다. 브라이언은 폭주족의 대부격인 도미닉 토레토(빈 디젤 분)에게 접근하고자 그의 여동생 미아(조다나 브루스터 분)가 운영하는 카페에 자주 출입 하게 되고 또한 시내의 가장 잘 알려진 튜닝 정비소에 위장 취업 하게 된다. 스트리트 레이싱에서 브라이언은 대부격인 도미닉에게 자신의 차를 걸고 내기 레이싱을 하게 되고, 이어 출동한 경찰들의 검거에 도주하던 도미닉은 브라이언의 도움으로 위기를 모면하게 된다. 이 사건으로 도미닉의 신임을 얻은 브라이언은 도미닉의 일당과 어울리게 되고 도미닉의 여동생 미아와 사랑하는 사이가 된다. 한편 도미닉의 앙숙인 동양계 폭주족 조니 트란 (릭 윤)은 그의 일당과 함께 도미닉을 괴롭히고 조니의 차고에 잠입한 브라이언은 쌓여 있는 고급 전자제품을 목격하게 된다. 뒤이어 경찰 기동타격대가 조니의 집을 급습, 조니를 연행하지만 별다른 혐의 사실을 밝혀 내지 못하고 풀려나게 된다. 이에 앙심을 품은 조니는 이 일이 도미닉의 사주로 일어난 일이라 생각하고 드레그 레이싱에서 자신에게 패배한 도미닉의 동료 제시를 살해한다. 트레일러 도난 사건의 범인이 도미닉과 그의 동료라고 의심한 브라이언은 도미닉의 여동생 미아에게 자신이 경찰임을 밝히고 도미닉의 행방을 쫓게끔 설득한다. 마지막으로 트레일러 약탈을 계획하던 도미닉은 산탄총으로 무장한 트레일러 운전사와 힘겨운 싸움을 벌이게 되고 그 와중에 동료인 빈스가 위급한 상황에 빠지게 된다. 미아와 함께 뒤쫓아온 브라이언은 빈스와 도미닉을 구하고, 목숨이 위급한 빈스를 살리기 위해 자신이 경찰 임을 도미닉에게 밝히고 경찰 헬기를 불러 빈스를 후송하게 한다. 이제 싸움은 도미닉과 브라이언의 싸움으로 좁혀 지고 그 관계는 범죄자와 그를 잡으려는 경찰관으로 좁혀지게 되는데.","도미닉, 브라이언, 경찰, 조니, 닉, 도미, 폭주족, 미아, 자신, 빈스",0.6479873,0.0,0.2685841164690478,42.91
히트맨(영화),"욱해서 그린 웹툰 '암살요원 준'의 성공으로 잠깐 흥행 작가가 된 '준'은 시즌2 연재 시작과 동시에 '뇌절작가'로 전락하고, 망작이 된 시즌2는 되려 '준'을 노리는 글로벌한 악당들의 내한 열풍을 일으킨다. 아무것도 모른 채, 다시 한번 대히트를 꿈꾸며 신작 웹툰 연재에 돌입한 '준'. 그러나 그의 웹툰을 모방한 테러가 발생하고, 국정원은 다름 아닌 '준'을 범인으로 지목하는데… 과연 ‘준’은 예언자인가, 테러리스트인가.","웹툰, 시즌, 연재, 범인, 다르, 국정원, 발생, 테러, 준, 성공",0.6474184,0.0,0.2685841164690478,42.87
도가니(영화),"2011년, 대한민국의 마음을 움직일 진실이 찾아온다. 믿을 수 없지만, 한 청각장애인학교에서 실제 일어난 사건입니다. 2000년부터 5년간 청각장애아를 상대로 교장과 교사들이 비인간적인 성폭력과 학대를 저질렀습니다. 인정하고 싶지 않지만 이 이야기는 진실입니다. 이제 이 끔찍한 진실을 마주해야 할 시간입니다.","진실, 청각, 없, 이야기, 성폭력, 학대, 인간, 교사, 인정, 교장",0.64711034,0.0,0.2685841164690478,42.86
광복절 특사(영화),"광복절특사로 석방되기 위해 열심히 교도 생활을 하는 모범수(?) 재필(설경구 분). 조금만 참으면 사랑하는 애인 경순(송윤아 분)과 결혼할 수 있다. 하지만 고무신은 군대에서만 거꾸로 신는 게 아니란 걸 몰랐던 탓일까? 어느 날 면회 온 애인으로부터 결혼한다는 날벼락 같은 소식을 듣는다. 변심한 애인의 맘을 되돌리기 위해 탈옥을 결심 한다. 복도 없지.... 빵 하나 훔쳐먹고 신원이 확실하지 않다는 이유로 감옥으로 직행. 억울함에 이를 갈며 계속해서 탈옥을 시도하다 형량만 늘어난 고참 죄수 무석(차승원 분) 아무생각 없이 콧구멍 파고 있던 어느 날 오후, 숟가락 하나 발견하고는 탈옥 루트를 만들기를 6년. 마침내 땅굴파기에 성공! 어디서 굴러들어 온지 모르는 재필과 함께 탈옥한다. 절대 다시는, 네버, 네버, 이곳에 오지 않으리라!! 결심하며 탈옥에 성공한 두 사람... 아침 일찍 나온 따끈따끈한 신문을 펼친 순간 자신들이 광복절 특사 명단에 끼어 있다는 것을 알게 되는데.. 탈옥의 기쁨을 느끼기도 전에 다시 감옥으로 돌아가야 하는 상황이 벌어진다. 특사로 감옥을 나왔으면 대문으로 보란 듯 당당히 나올 수 있었을 그들은 너무 일찍 담을 넘어 버린 것이다. 다시 교도소로 돌아 가려고 하는 무석과 경순을 만나 자신이 광복절특사임을 알리려고 하는 재필 사이엔 의견이 엇갈린다. 하지만 같이 돌아와야만 없었던 일로 하겠다는 교도과장 말에 무석은 하는 수 없이 가슴을 치며 재필과 동행한다. 사랑에 눈먼 재필과 그 행동에 눈 뒤집힌 무석은 경순을 만나 이 기쁜(?) 소식을 알리지만 경순, 무슨 귀신 씨나락 까먹는 소리냐는 듯 재필을 쳐다보며 예정대로 지금의 애인과 결혼하겠다고 한다. 오늘 안으로 교도소로 돌아가야 하는 두 사람. 말 안 듣는 경순을 들쳐업고는 교도소로 향하는데. 과연 재필과 무석은 탈출보다 더 어려운 교도소 입성에 성공할 수 있을까?","탈옥, 재, 필, 무석, 애인, 교도소, 특사, 결혼, 감옥, 경",0.64680344,0.0,0.2685841164690478,42.84
허풍(영화),"간만에 모인 친구 4인방. 언제나 그렇듯이 별 볼일 없는 대화와 이어지는 음담패설들. 톱스타 아이돌과의 짜릿한 썸씽, 대한민국 1%들과 보낸 광란의 하룻밤, 귀신과의 섹스, 끝도 없이 이어지는 그들의 허풍에는 한계가 없다. 결국에는 허풍의 끝판왕, 외계인과의 섹스가 나오기에 이르는데. 찌질남 4인방의 무한상상 허풍 배틀! [17회 부천국제판타스틱영화제]","허풍, 없, 섹스, 방, 인, 씽, 썸, 대한민국, 아이돌, 들",0.64630055,0.0,0.2685841164690478,42.81
82년생 김지영(영화),"1982년 봄에 태어나 누군가의 딸이자 아내, 동료이자 엄마로 2019년 오늘을 살아가는 ‘지영’(정유미). 때론 어딘가 갇힌 듯 답답하기도 하지만 남편 ‘대현’(공유)과 사랑스러운 딸, 그리고 자주 만나지 못해도 항상 든든한 가족들이 ‘지영’에겐 큰 힘이다. 하지만 언젠가부터 마치 다른 사람이 된 것처럼 말하는 ‘지영’. ‘대현’은 아내가 상처 입을까 두려워 그 사실을 털어놓지 못하고 ‘지영’은 이런 ‘대현’에게 언제나 “괜찮다”라며 웃어 보이기만 하는데… 모두가 알지만 아무도 몰랐던 당신과 나의 이야기","지영, 대현, 아내, 딸, 동료, 공유, 오늘, 가족, 정유미, 남편",0.6455592,0.0,0.2685841164690478,42.76
데이곤(영화),"스페인 연안의 포구 마을. 미국인 남녀 넷이 요트 놀이를 즐기고 있다. 평화롭던 뱃놀이는 갑작스레 밀어닥친 폭풍우로 난장판이 되고, 두 명의 남녀는 포구로 탈출한다. 하지만 도움을 받으러 간 그곳은 기이한 외모와 분위기의 마을 사람들이 지나다니고 있고, 그들은 남자와 여자를 공격한다. 이국적인 풍경과 로케이션, 그리고 바다의 전설과 그 안에 도사리고 있는 무시무시한 전설의 실체까지. 브라이언 유즈나와 스튜어트 고든은 함께 스페인으로 간 뒤, 유럽의 전설과 그로테스크한 분위기를 재현하는데 계속 심혈을 기울이고 있다. 지난해 부천의 상영작이었던 브라이언 유즈나의 <파우스트>와 더불어 이 작품도 그런 맥락에 있는 영화다. 결말 부분은 통속적인 공포영화의 마지막을 뒤집어 놓고 있다. 유명한 공포소설가 H.P. 러브크래프트의 소설이 원작이다.","전설, 공포, 남녀, 마을, 분위기, 유즈나, 브라이언, 포구, 스페인",0.62379146,0.0,0.3526866307230349,42.72
대한민국 헌법 제1조(영화),"여당과 야당의 막상막하 힘겨루기! 야당의 한 국회의원(양택조 분)이 여당총재의 음모로 보내어진 킬러(정세희 분)에게 복상사 당함으로써 여당과 야당은 각 136석씩, 여야동수인 상황이 되고, 어수선한 정국은 보궐선거가 열리는 수락시에 모든 관심을 집중시킨다. 전국민의 관심이 집중된 수락시 보궐선거에 여당과 야당 모두는 주도권을 쥐기 위해 필승의 카드를 내보이며 치열한 선거전을 준비하는데. 그러나 여야의 치열한 접전으로만 예견되었던 수락시 보궐선거에 친구의 억울한 사고로 열받은 용감무쌍 윤락녀(예지원 분)가 출마하게 되면서 선거는 미궁 속으로 빠져들게 된다. 아무도 관심을 두지 않았던 ‘그녀’의 지지율이 급상승하면서 여야 모두 위기감을 느끼게 되고 이에 여야는 각각 선거에 승리하기 위해 수단과 방법을 가리지 않고 갖은 음모와 계략을 꾸미게 된다. 과연, 그녀는 이 난관을 극복하고 국회의원이 될 수 있을까?","선거, 여야, 여당, 야당, 분, 보궐, 관심, 음모, 치열, 락",0.6447511,0.0,0.2685841164690478,42.71
속사정(영화),"시후는 선생님의 종례가 끝나기 전 몰래 학교를 빠져나온다. 속옷 가게 앞에 도착한 시후, 브래지어 하나를 사서 어딘가로 달려간다. [제49회 서울독립영화제]","전, 시, 학교, 도착, 속옷, 앞, 가게, 후, 종례, 선생",0.644431,0.0,0.2685841164690478,42.69
박수칠 때 떠나라(영화),"강남의 최고급 호텔 1207호에서 칼에 9군데나 찔려 발견된 A급 카피라이터 정유정. 휘발유 통을 들고 현장에서 바로 검거된 의문의 용의자 김영훈. 사건의 증거 확보를 위해 현장에 투입된 수사팀들의 분주한 움직임 속에, 이들과 함께 발빠르게 움직이는 무리가 있었으니... 바로 방송국 PD, 스탭들이다. 대한민국 건국 이래 최초로, '범죄없는 사회만들기 캠페인'의 일환으로 허울좋은 '살인사건의 수사 생중계'가 공중파를 타고 실황 중계되려는 찰나다. 이름하야 특집 생방송 ""정유정 살해사건, 누가 그녀를 죽였는가?"". 방송 스튜디오 내부엔 패널과 전문가, 방청객들의 식견이 오가고, CCTV로 연결된 현장 수사본부에서는 검사와 용의자 간의 불꽃 튀는 수사가 벌어진다. 이들의 목적은 바로 수사의 생중계를 통해 '최대한의 시청률'을 뽑아내는 것! 동물적 감각을 지닌 검사 최연기(차승원)와 샤프하지만 내성적인 용의자 김영훈(신하균). 전 국민의 유례없는 참여와 관심 속에, 1박 2일 간의 '버라이어티한 수사극'은 활기차게 진행된다. 시작은 창대하지만 끝이 미약하다...? 점점 미궁으로 빠져드는 수사. 김영훈 외 호텔 지배인, 벨보이, 주유원 등 증언자들이 늘어 나면서 애초 범인을 김영훈으로 지목하던 수사는 미궁으로 빠질 위험을 보인다. 혼란스러운 수사 데스크와 방송 관계자들의 우려 속에 50%에 육박하던 시청률도 곤두박질을 치며 수사쇼는 점점 흥미를 잃어간다. 다급해진 방송국에선 극약처방을 쓰기로 하는데...","수사, 김영훈, 속, 현장, 방송, 사건, 용의자, 중계, 방송국, 호텔",0.64442825,0.0,0.2685841164690478,42.69
스마일 어게인(영화),특수경찰대원 카밀라는 슬럼가에 숨은 갱단의 아지트를 급습하는 과정에서 갱단의 습격으로 대부분의 대원들이 희생당하는 사고를 당한다. 카밀라는 때마침 벌어진 사이비 교주 알비노의 강령술 한가운데에 떨어져 온몸에 심한 화상을 입은 채로 혼수상태에 빠진다. 기억을 잃고 깨어난 그녀는 친구인 파티마의 도움을 받는다. 하지만 기억을 잃은 카밀라의 주변에는 사악한 기운이 맴돌고 주변 사람들이 웃음을 지으며 자살하는 기이한 사건들이 벌어진다. 저주를 받은 카밀라와 파티마와 얽힌 끔찍한 비밀이 밝혀지고 사이비 종교 알비노 일당들과 최후의 대결을 벌이게 된다.,"카밀라, 알비노, 사이비, 갱단, 기억, 파티마, 대원, 주변, 종교, 온몸",0.6440138,0.0,0.2685841164690478,42.67
스포트라이트(영화),"미국의 3대 일간지 중 하나인 보스턴 글로브 내 ‘스포트라이트’팀은 가톨릭 보스턴 교구 사제들의 아동 성추행 사건을 취재한다. 하지만 사건을 파헤치려 할수록 더욱 굳건히 닫히는 진실의 장벽. 결코 좌절할 수 없었던 끈질긴 ‘스포트라이트’팀은 추적을 멈추지 않고, 마침내 성스러운 이름 속에 감춰졌던 사제들의 얼굴이 드러나는데… ‘스포트라이트’팀이 추적한 충격적인 스캔들이 밝혀진다!","팀, 스포트라이트, 보스턴, 사제, 추적, 사건, 장벽, 진실, 취재, 글로브",0.6438731,0.0,0.2685841164690478,42.66
장산범(영화),"도시를 떠나 장산으로 이사 온 희연(염정아)은 무언가에 겁을 먹고 혼자 숲 속에 숨어있는 여자애(신린아)를 만난다. 희연은 소녀를 집으로 데려오지만, 남편(박혁권)은 딸 준희의 목소리를 흉내 내는 이 소녀를 수상하게 여긴다. 소녀가 찾아온 뒤 하나 둘씩 실종되는 사람들 사라진 시어머니(허진)와 남편… 그리고 들려오는 ‘그것’의 목소리 누군가 우리 가족의 목소리를 흉내 내고 있다!","소녀, 희연, 목소리, 남편, 흉내, 염정아, 겁, 숲, 혼자, 속",0.64363986,0.0,0.2685841164690478,42.65
